price,lotsize,age,landValue,livingArea,bedrooms,fireplaces,bathrooms,rooms,heating,fuel,sewer,waterfront,newConstruction,centralAir
446000,17038,38,70400,205,3,2,2,8,hot water/steam,oil,septic,No,No,No
284000,648,19,15100,110,3,0,2,7,hot air,gas,public/commercial,No,No,No
495000,1983,1,15000,203,3,1,2.5,8,hot air,gas,septic,No,Yes,Yes
631000,1295,116,16400,155,3,0,2,5,hot air,gas,public/commercial,No,No,No
727000,1781,1,108900,252,4,1,2.5,11,hot air,gas,public/commercial,No,Yes,Yes
271000,648,20,15700,85,2,0,1.5,5,electric,electric,public/commercial,No,No,No
391000,1376,21,27000,140,3,0,1.5,4,electric,electric,public/commercial,No,No,No
359000,1862,28,24500,115,3,1,1,4,electric,electric,public/commercial,No,No,No
314000,1295,15,4650,89,3,0,1,4,electric,electric,public/commercial,No,No,No
456000,1457,106,35900,171,4,1,1.5,8,hot air,gas,public/commercial,No,No,No
528000,3521,12,56300,171,4,1,1.5,6,hot air,gas,public/commercial,No,No,Yes
485000,1376,42,27100,168,4,0,1.5,6,hot water/steam,gas,septic,No,No,No
474000,688,9,20400,136,3,1,2,8,hot air,gas,public/commercial,No,No,Yes
329000,283,27,16800,120,2,1,1.5,7,hot air,gas,public/commercial,No,No,Yes
475000,2145,38,29900,215,5,1,2.5,10,hot water/steam,gas,public/commercial,No,No,No
495000,1740,40,26200,155,3,1,2,4,hot water/steam,gas,public/commercial,No,No,Yes
318000,243,21,16400,138,3,0,1.5,8,hot air,gas,public/commercial,No,No,No
607000,1052,7,9100,231,4,1,2.5,8,hot air,gas,public/commercial,No,No,Yes
637000,1862,4,60500,231,4,1,2.5,10,hot air,gas,public/commercial,No,No,Yes
410000,1457,121,33000,251,6,1,1,12,hot air,oil,septic,No,No,No
460000,1214,28,34000,156,3,1,2.5,8,hot air,gas,public/commercial,No,No,Yes
330000,2185,38,30200,262,5,1,2.5,10,hot water/steam,gas,public/commercial,No,No,No
426000,1497,26,23800,183,3,0,1.5,7,hot water/steam,gas,public/commercial,No,No,No
426000,2185,39,34700,196,4,1,1.5,9,hot air,gas,public/commercial,No,No,No
738000,3116,9,74400,257,4,1,2.5,12,hot air,gas,public/commercial,No,No,No
663000,2671,23,72200,203,3,1,2.5,9,hot air,gas,public/commercial,No,No,Yes
310000,283,22,16800,138,3,0,1.5,7,electric,electric,public/commercial,No,No,No
349000,2145,39,34700,151,3,0,1,4,hot air,gas,public/commercial,No,No,No
598000,2185,19,30200,153,3,1,2,4,hot air,gas,public/commercial,No,No,Yes
122000,5423,34,36700,122,2,0,1.5,3,electric,electric,septic,No,No,No
564000,2631,19,33500,242,4,1,2.5,11,hot water/steam,gas,public/commercial,No,No,No
263000,526,22,18300,88,2,0,1,5,hot air,gas,public/commercial,No,No,No
336000,1133,57,23200,104,3,0,1.5,4,hot air,oil,septic,No,No,No
516000,3278,0,7300,213,3,1,2.5,8,hot air,gas,public/commercial,No,Yes,No
835000,1659,5,43400,253,4,1,2.5,12,hot air,gas,public/commercial,No,No,Yes
603000,2347,42,31400,229,4,1,2.5,8,hot water/steam,gas,public/commercial,No,No,No
463000,1740,41,45800,226,4,2,2,7,hot water/steam,gas,public/commercial,No,No,No
542000,1538,32,24200,215,5,1,2.5,11,hot water/steam,gas,public/commercial,No,No,No
534000,3804,37,36200,238,4,1,2.5,11,hot water/steam,gas,public/commercial,No,No,No
358000,1578,9,20400,102,2,0,1,3,hot air,gas,public/commercial,No,No,No
225000,971,48,16800,114,3,1,1,7,hot air,gas,public/commercial,No,No,No
199000,2388,86,26000,182,3,0,1,6,hot air,gas,septic,No,No,No
